location,image_description,text,translated_text,id
Top text under profile name,,16 Dec 2019,16 Dec 2019,image_ben_127.png
Middle text,,"Against CAB and NRC at
Kerala",Against CAB and NRC at Kerala,image_ben_127.png
Image with text,"A dark background with white text that says ""False Information"", ""Checked by independent fact-checkers"" and a button that says ""See Why"". There is also a play button icon and an information icon.","False Information
Checked by independent fact-checkers
See Why",False Information Checked by independent fact-checkers See Why,image_ben_127.png
Bottom text,,See Video,See Video,image_ben_127.png
top part of the image,"A man with glasses and a beard, wearing a white cap and a grey outfit, speaking at a podium with a microphone.",আমি আল্লাহ ছাড়া বিশ্বের কাউকে ভয় পাই না,I fear no one in the world except Allah,image_ben_133.png
bottom part of the image,"A man wearing a blue Nehru jacket over a white shirt, sitting in a chair and pointing his right index finger forward. There is a small logo in the center right with Indian flag colors and figures.",সেইজন্য মোদীর ভয়ে পাঁচ বছর মালয়েশিয়াতে লুকিয়ে আছিস।,"That's why, fearing Modi, you have been hiding in Malaysia for five years.",image_ben_133.png
Central plaque,"A blue plaque with text in Tamil and English, mounted on the temple structure.","தெற்கு கோபுரம்
दक्षिण गोपुर
SOUTH TOWER","South Tower
Dakshin Gopur
SOUTH TOWER",image_ben_64.png
Top,"A woman speaking into a microphone, with another man behind her.",'প্রতিবার নোবেল পেতে পারেন মমতা','Mamata can get Nobel every time',image_ben_1089.png
Center,Text describing Mamata Banerjee's statement about Nobel prizes.,"উন্নয়নের জন্য নোবেল ঘোষিত হলে প্রতিবার তা
পাবেন মমতা বন্দ্যোপাধ্যায়। পুরস্কারটির এক সভা
থেকে একথা বললেন তৃণমূল সাংসদ দোলা সেন।
আরও বলেন, 'আমেরিকার বিশ্ববিদ্যালয়গুলি চিন্তা
করছে যে, কোনও একটি রাজ্যে ১-১০ বছর ক্ষমতায়
থেকে এত উন্নয়নের কাজ কীভাবে করা যায়। মমতা
বন্দ্যোপাধ্যায়কে আমেরিকার বিশ্ববিদ্যালয়গুলি বক্তব্য
দেওয়ার জন্য ডাকছে। কোনওদিন এ విషయে নোবেল
দেওয়া হলে প্রতিবারই মমতা নোবেল পাবেন।'","Mamata Banerjee will get it every time if a Nobel is announced for development. TMC MP Dola Sen said this at a meeting of the award. She also said, 'American universities are thinking about how so much development work can be done in a state in 1-10 years of power. Mamata Banerjee has been invited to speak at American universities. If she is given a Nobel in this regard someday, Mamata will get the Nobel every time.'",image_ben_1089.png
Bottom,A cartoon of a man laughing hysterically with glasses and a haircut that resembles a bald man.,"ইনি সম্ভবত দিদির চালু করা
সুরক্ষা প্রকল্পের মহিয়ার
সুগন্ধি যুক্ত ২০ টাকার বাংলা
মদের একটি পাউচ মেরে
দিয়েছেন.",He has probably consumed a 20-rupee pouch of scented Bengali liquor from Didi's launched Suraksha project.,image_ben_1089.png
Top right,Text written in yellow box on the top right corner.,আলসেমিয়ান*,Lazy*,image_ben_4442.jpg
Top left,Text written in yellow box on the top left corner.,মস্ত ফ্লাট এ থাকার জায়গা*,A place to stay in a big flat*,image_ben_4442.jpg
Bottom left,Text written in yellow box on the bottom left corner.,*পিতা-মাতা,*Parents,image_ben_4442.jpg
top image,Two men are pointing guns at each other. The man on the left is wearing a white blazer and the man on the right is wearing a brown suit and tie.,গরীব * *,Poor **,image_ben_4456.jpg
top image right,A man in a brown suit and tie points a gun at another man.,দরিদ্র *,Poor *,image_ben_4456.jpg
bottom image,"Two men are in the foreground. The man on the left is holding a gun to his own head, looking distressed. The man on the right looks on.",বিশ কিলে খাওয়া পয়সাও নেই 😟,No money to eat poison 😟,image_ben_4456.jpg
Top,black background with white text,|| উচ্চ মাধ্যমিক (science) ||,|| Higher Secondary (Science) ||,image_ben_3339.jpg
Mid top,black background with white text,*50% পরীক্ষার্থীদের প্রশ্ন : physics এ পাস হবে তো?,*50% examinees question: Will pass physics?,image_ben_3339.jpg
Mid,black background with white text,*20% পরীক্ষার্থীদের দাবি : কারো বাবার ক্ষমতা নেই যে আমাকে physics এ পাস করাবে।,*20% examinees claim: No one's father has the power to make me pass physics.,image_ben_3339.jpg
Mid bottom,black background with white text,*10% পরীক্ষার্থীদের ভাবনা : লিখছি তো সব..আশঙ্করি ১০০ পেয়ে যাব।,*10% examinees thought: I am writing everything..expecting to get 100.,image_ben_3339.jpg
Bottom,black background with white text,* বাকি 20% পরীক্ষার্থীদের প্রার্থনা : ভগবান physics এ বাঁচিয়ে নিয়ো।,* The remaining 20% examinees prayer: God save me in physics.,image_ben_3339.jpg
Title,The title text is 'Chaddi starter Pack on social media',Chaddi starter Pack on social media,Chaddi starter Pack on social media,image_ben_4330.jpg
Subtitle,The subtitle text is 'Basarkare hala paresaba vala haba',Basarkare hala paresaba vala haba,Basarkare hala paresaba vala haba,image_ben_4330.jpg
"Top line of text, center aligned",The text is written in red and says 'Jay Shree Ram',জয় শ্রী রাম,Jay Shree Ram,image_ben_4330.jpg
"First line of text, below subtitle",The text is written in red and says 'Mandir Wahi Banega',***মন্দির ওহি বানেগা***,***Mandir Wahi Banega***,image_ben_4330.jpg
Text in the top left,The text is written in Bengali and talks about speaking without thinking,"*যেকোন কথা বলার আগে, ""ক্যা রে মাকু""*","*Before saying anything, ""Who are you, uncle""*",image_ben_4330.jpg
Text to the right of the first line of text,The text is written in Bengali and says 'Chaal Chor',*চাল চোর*,*Greedy Thief*,image_ben_4330.jpg
Text to the right of the previous one,"The text is written in Bengali and says 'Har Ghar Modi, Jay Shree Ram'","*হার ঘর মোদি, জয় শ্রী রাম*","*Modi in every house, Jay Shree Ram*",image_ben_4330.jpg
Text in the middle left,The text is written in Bengali and says 'Only Hindus will remain in India',* ভারতে শুধু হিন্দুরাই থাকবে*,*Only Hindus will remain in India*,image_ben_4330.jpg
"Text in the middle, below the previous one",The text is written in Bengali and says 'Muslims are terrorists',*মুসলিম মানেই টেরোরিস্ট*,*Muslims mean terrorists*,image_ben_4330.jpg
Text in the middle right,The text is written in Bengali and says 'Name delete Babar Ka',*নাম মিতা দো বাবর কা*,*Remove the name of Babar*,image_ben_4330.jpg
"Text in the middle, below the previous one",The text is written in Bengali and says 'Talking against Modi means talking against India: 'Deshdrohi'',"*মোদি বিরুদ্ধে বলা মানে ভারতের বিরুদ্ধে বলা: ""দেশদ্রোহী ""*",*Speaking against Modi means speaking against India: 'Traitor'*,image_ben_4330.jpg
Image of a person thinking,A meme image of a person thinking with a cup in hand and the lotus symbol of BJP on their chest. There is also a text 'cow urine' near the cup.,,,image_ben_4330.jpg
Text above the thinking person,The text is written in Bengali and says 'Gobar',*गोबर*,*Cow dung*,image_ben_4330.jpg
Text below the first line,The text is written in Bengali and says 'Gao Mata',*গাও মাতা*,*Gao Mata*,image_ben_4330.jpg
Text below the previous one,The text is written in Bengali and says 'Fake plastic Lenin Bowaba',**ফাঁকা ফ্ল্যাটে লেনিন বোবাব*,**Fake plastic Lenin Bowaba*,image_ben_4330.jpg
Text below the previous one,The text is written in Bengali and says 'Boycott China Drink',*বয়কট চিনা দ্রব্য*,*Boycott Chinese goods*,image_ben_4330.jpg
Text below the previous one,"The text is written in Bengali and says 'Find documents, keep your own documents, no documents'",**ডকুমেন্টস খুঁজে রাখ (এদিকে নিজের ডকুমেন্টস এর কোন খোঁজ নেই) **,"**Find documents, keep your own documents, no documents found**",image_ben_4330.jpg
Text to the right of 'Fake plastic Lenin Bowaba',The text is written in Bengali and says 'India's national language Hindi',**ভারতের জাতীয় ভাষা হিন্দি**,**India's national language is Hindi**,image_ben_4330.jpg
Text to the right of 'Boycott China Drink',"The text is written in Bengali and says 'Amit Shah Krishno, Modi Ram'","*অমিত শাহ কৃষ্ঞ, মোদি রাম**","*Amit Shah Krishna, Modi Ram*",image_ben_4330.jpg
Text below the previous line,The text is written in Bengali and says 'Pakistan or Traitor',*পাকিস্তান যা দেশদ্রোহী **,*Pakistan or Traitor*,image_ben_4330.jpg
Text below the previous line,The text is written in Bengali and says 'Only Modi supporter',একমাত্র মোদি ভক্তরাই,Only Modi supporters,image_ben_4330.jpg
Text below the previous line,"The text is written in Bengali and says 'Respects women; after rape, they throw them in the dustbin'","মেয়েদের সম্মান করে;
(রেপ হওয়ার পর যারা মেয়েটিকে পুড়িয়ে ফেলে)*","Respects women;
(After rape, they throw the girl in the dustbin)*",image_ben_4330.jpg
"Text below 'Find documents, keep your own documents, no documents'",The text is written in Bengali and says 'Drinking cow urine cures all diseases',*গোমূত্র খেলে সব রোগ সারে*,*Drinking cow urine cures all diseases*,image_ben_4330.jpg
Text in the bottom right,The text is written in Bengali and says 'Modiji has decided that it will be correct',**মোদিজী সিদ্ধান্ত নিয়েছে যখন ঠিকই হবে **,**Modiji has decided that it will be correct**,image_ben_4330.jpg
Text below the previous one,The text is written in Bengali and says 'Modiji development will do',*মোদিজী বিকাশ করবে*,*Modiji will do development*,image_ben_4330.jpg
Text below the previous one,The text is written in Bengali and says 'Sonata Bangla Garbage',**সোনার বাংলা গড়ব **,**Will make Golden Bengal**,image_ben_4330.jpg
Text below the previous one,The text is written in Bengali and says 'Modiji will bring back',**মোদিজী র্যা ক মানি ফিরিয়ে আনবে *,**Modiji will bring back*,image_ben_4330.jpg
top image,A graph showing a normal heartbeat rhythm on a monitor.,Normal heartbeat,Normal heartbeat,image_ben_7639.jpg
middle image,"A graph showing a flat line, indicating a deceased heartbeat.",Deceased heartbeat,Deceased heartbeat,image_ben_7639.jpg
bottom image,A graph showing erratic and rapid heartbeats on a monitor.,when your crush say hi,when your crush say hi,image_ben_7639.jpg
Top image,A news anchor wearing a suit and tie sits in front of a screen showing a news broadcast. The screen has red and yellow graphics. The anchor looks serious.,আচ্ছা দিদি আপনি নন্দীগ্রামে প্রথমে কিভাবে জিতে গিয়ে ছিলেন.,"Okay Didi, how did you win in Nandigram in the first place?",image_ben_669.png
Bottom image,"A woman, likely a politician, wearing a white traditional outfit, is speaking into a microphone. She has a serious expression. The text 'THE POLITICAL BRO' is visible in the top right corner with cartoon characters.",আরে ইভিএম চুরি করে লুকিয়ে দিয়ে ছিলাম.,"Oh, I hid by stealing the EVM.",image_ben_669.png
Top left,"A person dressed in a cream-colored outfit with red sleeves and black wig, wearing glasses and smiling.",,,image_ben_682.png
Center,"A person in a white saree, wearing sunglasses and bangles, with one hand raised and the other on their waist, showing their belly.",,,image_ben_682.png
Top right,"A person in a green saree with red floral patterns on the sleeves, wearing glasses and a pearl necklace.",,,image_ben_682.png
Bottom left,Part of a person's face visible with sunglasses.,,,image_ben_682.png
Top Left,"A cartoonish man with green hair, sunglasses, and a smoking cigarette.",,,image_ben_1710.png
Top Right,"Text in Bengali, 'Dear Kash'.","Dear
কাশ","Dear
Kash",image_ben_1710.png
Center,A couple kissing passionately.,"ঠেউঠেউ লাগিছে
কিস করার মজাটাই আলাদা
যারা করেছে তারাই জানে
এর মজা..!","It feels like waves.
The fun of kissing is different.
Those who have done it, they know.
Its fun..!",image_ben_1710.png
Bottom,"A distressed cartoon face crying profusely. Below it, Bengali text appears to be a caption or comment.","সবাই kiss করছে, হাগ করছে, **
করছে,,,
আজ শুধু দেখতে খারাপ বলে,
কেউ ভালো করে কথাও বলে না।।😭😭","Everyone is kissing, hugging, doing **.
Today, just because I look bad,
Nobody even talks to me properly. 😭😭",image_ben_1710.png
Top,"Black text on white background, reads: ""After helping junior girls, seniors from admission group:""","After helping junior girls, seniors from admission group:","After helping junior girls, seniors from admission group:",image_ben_3113.png
Bottom,"A man in a white robe is sitting by a lake with a fishing rod, and there is text written at the bottom.","ছিঁপি ফেলে বসে আছি, দেখি কাটান ময়ে ফাস","Sitting with a broken rod, let's see who gets caught.",image_ben_3113.png
Top part of the image,"A cartoon of a person with green hair and sunglasses smoking, with a red heart with an arrow through it above the kissing couple.",প্রতিটা নিঃশ্বাসে শুধু তোমাকেই চাই...,"In every breath, I want only you...",image_ben_1704.png
Bottom part of the image,"A cartoon of an oxygen cylinder labeled ""O²"" with two wires connected to it, and text next to it.","অক্সিজেন: হ্যাঁ,
আমাকে তো হাস্কুর পর
পেছন ধোয়ার কাজে লাগে।","Oxygen: Yes,
It is used to wash my back after drinking.",image_ben_1704.png
Top,"Text in Bengali which says ""Bengali Hindu:"" followed by ""Why Mumtaz Begum, you are anti-Hindu?!!""","বাঙালী হিন্দু :
ওই মুমতাজ বেগম তুই হিন্দু বিরোধী কেনো !!!","Bengali Hindu:
Why Mumtaz Begum, you are anti-Hindu?!!",image_ben_696.png
Top Left,"Image of Mamata Banerjee speaking at a rally, pointing her finger, with text below.",কে বললো মুমতাজ বেগম.,Who said Mumtaz Begum.,image_ben_696.png
Top Right,"Image of Mamata Banerjee speaking into a microphone, with text below.",মুখে কোন বলা...,Mouth no say...,image_ben_696.png
Bottom Left,"Image of Mamata Banerjee pointing her finger, with text below.",কে বলেছি মুমতাজ বেগম.,Who I told Mumtaz Begum.,image_ben_696.png
Bottom Right,"Image of Mamata Banerjee smiling and waving, with text below.","ওহ...
আল্লাহজি আপনে বলা.","Oh...
Allah Ji you said.",image_ben_696.png
Top,"A West Indies cricket player, Dwayne Bravo, is smiling and looking to the side.",Everybody know ব্রাভো ইজ এ চ্যাম্পিয়ন,Everybody know Bravo is a champion,image_ben_3488.jpg
Bottom,"The Chennai Super Kings team logo, which features a roaring lion, and text.",এন্ড Everybody know CSK ইজ চোরের টিম,And Everybody know CSK is a team of thieves,image_ben_3488.jpg
center,A man in a black t-shirt and blue jeans is standing with his hands on his hips.,,,image_ben_2543.png
top right,A red heart with text written on it.,সালমান,Salman,image_ben_2543.png
Top,"A collage of four images related to cricket. The top section has text in Bengali. The top left image shows a cricketer batting. The top right image shows a cricketer in a net practicing. The bottom left image shows another cricketer batting. The bottom right image shows a group of men, with one man batting.",ভারতীয় ক্রিকেটের কিছু কিংবদন্তি যাদের দেখে বর্তমান ক্রিকেটারদের অনেক কিছু শেখা উচিত,Some legends of Indian cricket from whom current cricketers should learn a lot,image_ben_4495.jpg
Top left image,"A cricketer in a white jersey and blue trousers is batting, wearing protective gear. He is holding a cricket bat and facing a red cricket ball. The background shows a blurred field and some white chairs.",,,image_ben_4495.jpg
Top right image,A cricketer in a white jersey with red sleeves and blue trousers is batting inside a net. He is wearing a helmet and protective gear. The background shows a net with 'Brit Insurance' and 'mpower' logos visible.,Brit Insurance,Brit Insurance,image_ben_4495.jpg
Bottom left image,A cricketer in an orange jersey with blue sleeves and grey trousers is batting. He is wearing a helmet and protective gear. The background shows a cricket net and wickets.,ROYALS,ROYALS,image_ben_4495.jpg
Bottom right image,"An elderly man in a black jacket and grey trousers is batting with a wooden bat. He is surrounded by other men, some of whom are wearing masks.",,,image_ben_4495.jpg
top left,A woman in a sari looking surprised and leaning her head on her hand.,"ঘরের মধ্যে শুটিং হবে
উর্দি পড়লি কেন?","Shooting will happen inside the house
Why did you wear the uniform?",image_ben_7375.jpg
top right,A man in a police uniform looking serious.,"ডিরেক্টর বললো
পড়তে","The director said
to wear it",image_ben_7375.jpg
bottom left,A woman in a sari looking confused.,কেন?,Why?,image_ben_7375.jpg
bottom right,"A man in a police uniform looking serious, with text on the screen.","দর্শক যাতে আমার
পেশার কথা ভুলে
না যায়","So that the audience
forgets about my
profession",image_ben_7375.jpg
Top left,A woman with a white head covering praying with her hands together.,তখন টুপি পরতেন.,Then used to wear a cap.,image_ben_325.png
Top right,"A woman wearing glasses and a white mask, with religious markings on her forehead.",এখন টুপি পরাচ্ছেন.,Now is wearing a cap.,image_ben_325.png
main image,"A man wearing a blue cap and traditional Indian clothing is shown in the foreground, smiling. Behind him, a crowd of people, mostly men, are dressed in white and wearing skullcaps, appearing to be praying in a large open area. The man in the foreground is likely Narendra Modi.",মাশাআল্লাহ। মসজিদে নামাজ পরে ইসলাম ধর্ম গ্রহণ করলেন নরেন্দ্র মোদী। দেখুন বিস্তারিত,Masha'Allah. Narendra Modi converted to Islam by offering prayers in the mosque. See details,image_ben_443.png
bottom left,"The logo for 'Bangla Top News' is visible, indicating the source of the content.",Bangla Top News,Bangla Top News,image_ben_443.png
bottom middle,Text below the main Bengali text indicating view count and age of the content.,Bangla Top News · 262K views · 1 year ago,Bangla Top News · 262K views · 1 year ago,image_ben_443.png
bottom right,A timestamp overlay shows '1:47'.,1:47,1:47,image_ben_443.png
Top left corner,"A watermark with a drawing of a tiger and text ""KOLKATA BANNER""",,,image_ben_3675.jpg
Center,"A person with clown makeup, resembling Ronald McDonald, wearing a yellow and red striped shirt, holding a red fluffy object.",কিন্তু রেলমন্ত্রী তো শিক্ষিত,But the Railway Minister is educated,image_ben_3675.jpg
Top,Text in Bengali and English,"Handjob দেওয়ার পরে যখন
হাতে বাঁডার গন্ধ থেকে যায়",When after giving handjob the smell of urine remains on hands,image_ben_5204.jpg
Top,"Black and white image of a man in a suit with a cigarette, with text above him.",প্রয়াণ দিবসে প্রণাম,Tributes on death anniversary,image_ben_7361.jpg
Middle,"Black and white image of a man in a suit smoking a cigarette, looking away from the camera.","যাকে বাঙালি মহানায়ক হিসেবে মেনে নিয়েছে,
যে এক এবং অদ্বিতীয় যার জায়গা কেউ নিতে পারবে না
তার জন্য রইল ভালোবাসা","The one whom Bengalis have accepted as Mahanayak,
Who is unique and no one can take his place
Love for him",image_ben_7361.jpg
Bottom,"Black and white image of a man in a suit smoking a cigarette, with text below him.",চির অমর উত্তম কুমার,Everlasting Uttam Kumar,image_ben_7361.jpg
left side text,A young boy is looking down while speaking to an older man who is also looking down.,"জানো ফেলুদা, সফিউল্লার নেতৃত্বে ওরা ঢাকায় আবার মন্দির ভেঙেছে।","Do you know Feluda, under Safiullah's leadership they have again broken temples in Dhaka.",image_ben_331.png
right side text,An older man is speaking to a younger boy. Both appear to be in a serious conversation.,"ওরা করুক, তুই প্রকাশ্যে নিন্দা করতে যাস না, করলে সেটা সমাজ  বিভাজনের চেষ্টা বলে গণ্য হবে।","Let them do it, you don't publicly condemn them, if you do, it will be considered an attempt to divide society.",image_ben_331.png
top image,"A person is riding an elephant on a road, with two people with cartoon faces superimposed on them.",দাদা এই টা কি হাতি?,"Dada, what is this elephant?",image_ben_7349.jpg
bottom image,"A person is riding an elephant, with a cartoon face superimposed on them.",না দাদা এটা বিদ্যায়া বালান,"No Dada, this is Vidya Balan",image_ben_7349.jpg
center,"A man in an orange kurta is leading a march, raising his right fist in the air. He is surrounded by other men, some of whom are holding red flags with inscriptions.",বিপ্লব দীর্ঘজীবী হোক,Long live revolution,image_ben_319.png
center top,Red flags with white inscriptions are held aloft by people in a procession.,সি.পি.আই (এম),CPI (M),image_ben_319.png
left side,A man with a beard wearing a light brown kurta walks forward holding a pole with a red flag attached.,জয় হিন্দ,Victory to India,image_ben_319.png
right side,"A man wearing glasses and an orange kurta walks forward, looking to his left.",Inquilab Zindabad,Long live revolution,image_ben_319.png
Top,"A woman in a yellow saree with a displeased expression, resting her chin on her hand. The background shows a dimly lit room with a lamp and furniture.","যখন নিন্দ্যা দা সবার সামনে তোমাকে
বকে কিন্তু রাতে রোজব দিতে বলে","When Nindyada scolds you in front of everyone, but asks for a rose at night",image_ben_4640.jpg
Top,Text in Bengali about hiring laborers for massage.,"পাঁচ সাতজন শ্রমিক দিয়ে নিজের
ভেয়ারি প্ল্যান্টে মালিশ করিয়ে
নেয়ার পর মূলত উদ্যানের
মালিক মামনি :","Mamoni, the owner of the garden, after getting a massage at her dairy plant with five or seven laborers:",image_ben_4126.jpg
Middle,"A woman in a pink sari is shown making a gesture with her hands. Behind her, shelves are stocked with products, and a logo resembling Starbucks (but with 'MEMEBUCKS') is visible.",MEMEBUCKS,MEMEBUCKS,image_ben_4126.jpg
Bottom,"A woman in a pink sari is shown with a smile, gesturing with her fingers. The text below her translates to 'The trouble has now started to fall'.",দুঃখটা এবার ছড়িয়ে পড়তে শুরু করেছে,The trouble has now started to spread,image_ben_4126.jpg
Top part,A profile picture of a young woman and text indicating '53 minutes ago' and friend count.,"Yes Yes Yes
5000 friends cmplt
am Facebook Queen
so...
Party all night","Yes Yes Yes
5000 friends complete
am Facebook Queen
so...
Party all night",image_ben_3649.jpg
Bottom part,"A man with glasses looking sternly, with text overlay in Bengali.","Facebook queen
রা কী দেশ চালাতে পারবে?","Facebook queen
Can she run the country?",image_ben_3649.jpg
Top,A man with glasses and a hat is talking to a woman.,আরে হাসবে লোকে,"Oh, people will laugh",image_ben_3885.jpg
Bottom,A man with glasses and a hat is talking to a woman.,বলবে যে নিজের দেশের স্বাধীনতার জন্য অন্যের কাছে ভিক্ষা চাইতে হচ্ছে,"They will say that for the freedom of their own country, they have to beg from others",image_ben_3885.jpg
top,A woman in a red bikini top with her chest prominently displayed.,,,image_ben_4654.jpg
bottom center,"A man in a black shirt and sunglasses, with his arms spread wide.",,,image_ben_4654.jpg
Top,Yellow Bengali text on a dark gray background.,কি প্লেট দেখেছেন?,Have you seen the cricket plate?,image_ben_3305.png
Middle Top,Faded gray Bengali text that says 'Ghoti vs Bangal'.,ঘটিvsবাঙাল,Ghoti vs Bangal,image_ben_3305.png
Middle,Yellow Bengali text on a dark gray background.,দেখেন নি না!,Did you not see!,image_ben_3305.png
Middle Bottom,Faded gray text 'fb.com/ghotivs.bangl' centered below the middle text.,fb.com/ghotivs.bangl,fb.com/ghotivs.bangl,image_ben_3305.png
Bottom,Yellow Bengali text on a dark gray background.,ঘটিদের কে দেখুন,Look at the ghoti,image_ben_3305.png
Top text,,   েট   এক্ক্ল্যামের আগে **,Before the exam **,image_ben_4867.jpg
Top text below first line,,শোন টলেট অনেক কঠিন প্রশ্ন করে,"Listen, the toilet asks many difficult questions",image_ben_4867.jpg
Left face image,"A person with a meme face on their head, with a shocked and open-mouthed expression, is talking to another person.",,,image_ben_4867.jpg
Right face image,"A person with a troll face meme on their head, smiling slyly, is looking at the other person.",ওহ,Oh,image_ben_4867.jpg
Bottom text,,পাশ না করলে কিন্তু তুই মাধ্যমিক পরীক্ষা দিতে পারবি না,"If you don't pass, you won't be able to take the secondary exam",image_ben_4867.jpg
Top text,A cartoon woman with purple shirt and pink ribbon on her head asking a question. The text is in black.,কি... গো..,What... go..,image_ben_1274.png
Middle text,A cartoon man with blue shirt and red headscarf asking a question. The text is in red.,বলো গো ...,Say go ...,image_ben_1274.png
Bottom text,A cartoon woman with purple shirt and pink ribbon on her head asking a question. The text is in black and red.,"তুমি কি ভুলে গেছো আজ আমাদের বিবাহবার্ষিকী! আজকের দিনেই আমরা বিয়ে করেছিলাম!
ছিঃ তুমি কি বলো না""
আজকের দিনটা কি ভোলা যায়!
আজকের দিনেই তো খাল কেটে
কুমির টা এনেছিলাম","Did you forget today is our anniversary! It was on this day we got married!
Shame on you, don't you say that""
Can this day be forgotten!
It was on this day that we dug a canal
And brought the crocodile",image_ben_1274.png
Top part with vegetables and prices,"Top part shows onions, eggplants, and pointed gourds with their prices written in Bengali","পেঁয়াজ
৪০ টাকা/কেজি
বেগুন
৫০ টাকা/কেজি
পটল
৪০ টাকা/কেজি
বাংলা মদ ২৮ টাকা","Onion
40 Taka/Kg
Eggplant
50 Taka/Kg
Pointed Gourd
40 Taka/Kg
Bangla liquor 28 Taka",image_ben_480.png
Bottom part with a man swimming,"A man with swimming goggles and cap in a swimming pool, looking stressed",আজ থেকে ভাতের সাথে মদ মিশিয়ে খাবো ভায়া.,"From today onwards, I will mix liquor with rice and eat it, brother.",image_ben_480.png
Top,The Bengali text is written in black on a white background.,যখন বুঝতে পারো এবার শ্রাবস্তী বুকের উপর পা তুলবে,When you realize that this time you will put your feet on the chest of Shrabasti.,image_ben_494.png
Center,A man with glasses and a mustache is looking at the camera and touching his chin with his finger.,,,image_ben_494.png
Top,"Black text on a white background saying ""Some pictures of run machines in RCB""",Some pictures of run machines in RCB,Some pictures of run machines in RCB,image_ben_1260.png
Top left image,"A man in a RCB jersey wearing sunglasses and a cap, looking to his left with his arm raised.",WRQGN,WRQGN,image_ben_1260.png
Top right image,A man in an RCB jersey looking to his right with his mouth open.,EROS NOW,EROS NOW,image_ben_1260.png
Bottom left image,A man in an RCB jersey pointing to his temple with his right index finger.,"WRQGN
zomato","WRQGN
zomato",image_ben_1260.png
Bottom right image,A man in an RCB jersey in the action of bowling.,ROYAL CHALLENGERS,ROYAL CHALLENGERS,image_ben_1260.png
Center,"A circular logo with ""Bangla Memes Troll"" written around it, and a blue triangle with a 'B' inside.","Bangla Memes Troll
@raoul
বাংলা মিমস ট্রোল","Bangla Memes Troll
@raoul
Bangla Memes Troll",image_ben_1260.png
Top Left,A woman looking up towards a man. Text on the left side.,"একবার বিরিয়ানি খেয়ে দেখবি
নাকি
আজ?","Will you try eating Biryani once
Or
Today?",image_ben_4873.jpg
Top Right,A man looking down at a woman. Text on the right side.,"না, আজ আমার
ডাল ভাত
খাওয়ার দিন","No, today is my
Dal Bhat
(lentil and rice)
eating day",image_ben_4873.jpg
Middle,A man with a mustache is playing a guitar. He is wearing a dark blue shirt. The background is a rustic wooden wall and a tiled wall.,"জল জমেছে বিচির ভিতর রোদের  
সময় এলে পরবেSweater নিজের স্বভাব..","Water has collected inside the seeds, when time comes, it will shed its nature..",image_ben_3852.jpg
top part,"A white radish with green leaves hangs from a string, with a decaying banana hanging from another string in the background.",,,image_ben_2033.png
middle right,A speech bubble above a purple goat's head.,যারে খুশি তারেই দে,Give it to whoever you please,image_ben_2033.png
middle left,"A purple goat with a wide grin and large teeth, holding a list.",,,image_ben_2033.png
bottom part,"A list with images of vegetables and animals, and text.","রাই
নাই
নাই
নাই
নাই","Radish
No
No
No
No",image_ben_2033.png
bottom right,A sheep looking at the list with wide eyes and a worried expression.,,,image_ben_2033.png
Top,"The text mentions that if it gets too big, it will fall, and if it gets too small, it will break. This is likely a metaphorical statement.","অতি বড় হয়ো না ঝড়ে পড়ে যাবে
অতি ছোট হয়ো না ছাগলে মুড়ে খাবে","Don't be too big or you will fall in the storm
Don't be too small or the goat will eat you",image_ben_4859.jpg
Middle Left,"A person's face is superimposed on the body of Doctor Strange, with multiple arms extending from the body. The text on the left discusses various statements.","মাথায় তো কিছুই নাই
আহঃ সোনা গো আমার
করুক তো যাদবপুরে
খুব কষ্ট হচ্ছে বলো","There is nothing in my head
Ah, my dear
Let him do whatever he wants in Jadavpur
Tell me it's very difficult",image_ben_4859.jpg
Middle Right,The image shows a person's face on Doctor Strange's body with multiple arms. The text on the right makes various assertions.,"ওর মুখটাই কেমন বেকা বাড়া
লজ্জা লাগে না
কত হিম্মত একবার দেখি
পারবে না","His face is so crooked
Have no shame
Let's see how much courage you have
Will not be able to",image_ben_4859.jpg
Bottom Left,The image depicts a person's face on Doctor Strange's body with many arms. Text is placed on the left side.,"কোনো পাতা ফাতা খায় কিনা
কোনো কাহিনি শুনবো না","Whether it eats any leaves or not
I won't listen to any story",image_ben_4859.jpg
Bottom Center,"The image features a person's face on Doctor Strange's body, surrounded by multiple arms. Text is present in the center.","শুঁটিয়ে লাল করে দেবো
নোংরামি বার করে দেবো","I will make it red by drying it
I will remove the dirt",image_ben_4859.jpg
Bottom Right,The image shows a person's face on Doctor Strange's body with multiple arms. Text is present on the right side.,"দিল্লি তে কোনো শাসন নেই
লজ্জা লাগা দরকার","There is no rule in Delhi
Need to feel ashamed",image_ben_4859.jpg
Bottom,"Two yellow hands are shown giving a thumbs up, flanking the word 'Roy' in a stylized font.",Roy,Roy,image_ben_4859.jpg
Top right of image,A man in a blue and white checkered shirt is looking back at a woman on his right. He is looking over his shoulder. He is turning his head away from the woman on his right.,আমি,I,image_ben_2757.png
Bottom right of image,A woman in a light blue shirt and blue jeans is looking at the man with a shocked expression.,রুহ আফজা,Rooh Afza,image_ben_2757.png
Bottom left of image,A woman in a bright pink top is walking away from the viewer. She is smiling and out of focus.,লেবুর শরবত,Lemonade,image_ben_2757.png
